section,exercise_number,exercise_text,a,b,c,d,e,f,author,graphic,answer,solution
"2. FIZICĂ MOLECULARĂ ŞI TERMODINAMICĂ","2.264","Un colector solar constă dintr-o placă plată care absoarbe căldură de la Soare. Printr-un tub ataşat pe spatele plăcii circulǎ apă, care astfel se încălzeşte. Presupunând că acest colector solar de arie de $4 \mathrm{~m}^{2}$ şi puterea primită de la Soare pe unitatea de suprafață este $10^{3} \mathrm{~W} / \mathrm{m}^{2}$, cu ce debit volumic trebuie să curgă apa prin tub pentru ca temperatura să-i crească cu $40^{\circ} \mathrm{C}$ la trecerea prin colector? Se presupune că energia solară cade perpendicular pe colector. (Se dau: $c_{a}=4180 \mathrm{~J} / \mathrm{kg} \cdot \mathrm{K}, \rho_{\mathrm{a}}=10^{3} \mathrm{~kg} / \mathrm{m}^{3}$ ).\\","$0,024 \ell / \mathrm{min}$","$24 \ell / \mathrm{min}$","$14 \ell / \mathrm{min}$","$4,18 \ell / \mathrm{min}$","$1,4 \ell / \mathrm{min}$","$24 \ell / \mathrm{s}$","Alexandrina Nenciu","N/A","E","Căldura cedată de Soare în unitatea de timp este\\ $\frac{Q_{\text{ced}}}{\Delta t}=P S$\\ unde $P$ este puterea primită de la Soare pe unitatea de suprafață şi\\ $S$ este suprafata pe care cade energia solară, perpendiculară pe direcția de propagare a emisiei solare.\\ Această căldură este absorbită de apa din tub. În intervalul de timp $\Delta t$, va fi încălzită o masă de apă $\Delta m$ cu $\Delta T$ grade;\\ $Q_{\tetx{abs}}=\Delta m \cdot c \Delta T$\\ Din conservarea energiei rezultă\\ $\Delta m \cdot c \Delta T=P S \Delta t$\\ $\frac{\Delta m}{\Delta t}=\frac{P S}{\Delta T}=\frac{4 \cdot 10^{3} \mathrm{~W}}{4,18 \cdot 10^{3} \mathrm{~J} / \mathrm{KgK} \cdot 40 \mathrm{~K}}=\frac{1}{41,8} \frac{\mathrm{~kg}}{\mathrm{~s}}=1,4 \mathrm{~kg} / \mathrm{minut}$\\ Debitul volumic va fi $\frac{\Delta V}{\Delta t}=1,4 \mathrm{litru} / \mathrm{min}$.\\"
"2. FIZICĂ MOLECULARĂ ŞI TERMODINAMICĂ","2.265","Un clopot pentru scufundări este un cilindru închis la partea superioară şi deschis la partea inferioară. Când este introdus în apă, aerul care se afla inițial în cilindru, rămâne în interior. Dacă cilindrul are înălțimea de $2 \mathrm{~m}$ şi diametrul de $1,5 \mathrm{~m}$ şi este scufundat la o adâncime de $15 \mathrm{~m}$ (Fig. 2.42), până la ce înălțime urcă apa în cilindru?\\","$0 \mathrm{~m}$","$2 \mathrm{~m}$","$1,01 \mathrm{~m}$","$1,78 \mathrm{~m}$","$1,18 \mathrm{~m}$","$0,69 \mathrm{~m}$","Alexandrina Nenciu","images/2025_07_01_5b3ff9fa0d508c8e9f17g-133","E","$H_{0}=$ presiunea atmosferică\\ $p_{0}=$ presiunea din cilindru după scufundare\\ Inițial, aerul din cilindru se află la presiunea atmosferică $H_{0}$ și ocupă tot\\ volumul cilindrului $V_{0}=h_{1} \pi \frac{D^{2}}{4}$.\\ Aerul rămas în cilindru va ocupa, după scufundare volumul\\ $V_{0}=\left(h_{1}-x\right) \pi \frac{D^{2}}{4}$\\ şi se va afla la presiunea $p_{0}$.\\ Prin scufundare, aerul suferă o transformare izotermă,\\ $H_{0} V_{0}=p_{0} V$\\ $H_{0} h_{1} \pi \frac{D^{2}}{4}=p_{0}\left(h_{1}-x\right) \pi \frac{D^{2}}{4}$\\ La nivelul AB apa este în echilibru, adică\\ $p_{0}=H_{0}+\rho g h$\\ $\Rightarrow H_{0} h_{1}=\left(H_{0}+\rho g h\right)\left(h_{1}-x\right)$\\ $\Rightarrow x=\frac{\rho g h}{H_{0}+\rho g h} h_{1}=\frac{h_{1}}{1+\frac{H_{0}}{\rho g h}}=1,18 \mathrm{~m}$\\ \begin{center} \includegraphics[width=0.4\linewidth]{images/2025_07_01_5b3ff9fa0d508c8e9f17g-328}\\ Figura problemei \end{center}\\"
"2. FIZICĂ MOLECULARĂ ŞI TERMODINAMICĂ","2.266","Aerul atmosferic conține $75,54 \%$ azot, $23,1 \%$ oxigen și $1,3 \%$ argon, în procente masice. Cu aceste date și cunoscând masele moleculare ale azotului, oxigenului şi argonului, obțineți masa molară medie a aerului. $\left(\mu_{\mathrm{N}_{2}}=28 \mathrm{~g} / \mathrm{mol}\right.$, $\left.\mu_{\mathrm{O}_{2}}=32 \mathrm{~g} / \mathrm{mol}, \mu_{\mathrm{Ar}}=40 \mathrm{~g} / \mathrm{mol}\right)$.\\","$32 \mathrm{~g} / \mathrm{mol}$","$40 \mathrm{~g} / \mathrm{mol}$","$50 \mathrm{~g} / \mathrm{mol}$","$1 \mathrm{~g} / \mathrm{mol}$","$13 \mathrm{~g} / \mathrm{mol}$","$29 \mathrm{~g} / \mathrm{mol}$","Alexandrina Nenciu","N/A","F","O masă $m$ de aer conține:\\ $0,7554 \mathrm{~m}$ azot\\ $0,231 \mathrm{~m}$ oxygen\\ $0,013 \mathrm{~m}$ argon.\\ Numărul de moli de aer conținuți în masa $m$ este:\\ $\nu_{\text{aer}}=\nu_{\mathrm{N}_{2}}+\nu_{\mathrm{O}_{2}}+\nu_{\mathrm{Ar}}$\\ Tinând cont că $\nu=\frac{m}{\mu}$, rezultă\\ $\frac{m}{\mu_{a e r}}=\frac{0,7554 \mathrm{~m}}{\mu_{\mathrm{N}_{2}}}+\frac{0,231 \mathrm{~m}}{\mu_{\mathrm{O}_{2}}}+\frac{0,013 \mathrm{~m}}{\mu_{\mathrm{Ar}}}$\\ $\Rightarrow \frac{1}{\mu_{a e r}}=\frac{0,7554}{\mu_{\mathrm{N}_{2}}}+\frac{0,231}{\mu_{\mathrm{O}_{2}}}+\frac{0,013}{\mu_{\mathrm{Ar}}}$\\ unde: $\mu_{\mathrm{N}_{2}}=28 \mathrm{~g} / \mathrm{mol} ; \mu_{\mathrm{O}_{2}}=32 \mathrm{~g} / \mathrm{mol} ; \mu_{\mathrm{Ar}}=40 \mathrm{~g} / \mathrm{mol}$, molecule biatomice\\ $\Rightarrow \mu_{a e r}=29 \mathrm{~g} / \mathrm{mol}$\\"
"2. FIZICĂ MOLECULARĂ ŞI TERMODINAMICĂ","2.267","Un cilindru este împărțit cu un perete în două compartimente egale. Unul din compartimente conține heliu la temperatura de $250 \mathrm{~K}$; celălalt conține oxigen la temperatura de $310 \mathrm{~K}$. Gazele sunt la aceeaşi presiune. Se îndepărtează peretele despărțitor şi gazele se amestecă. Care este temperatura finală ?\\","$275 \mathrm{~K}$","$300 \mathrm{~K}$","$240 \mathrm{~K}$","$284 \mathrm{~K}$","$232 \mathrm{~K}$","$310 \mathrm{~K}$","Alexandrina Nenciu","N/A","D","Considerând cele două gaze ideale, energia internă este în starea inițială:\\ \begin{center} \begin{tabular}{|c|c|} \hline He & $\mathrm{O}_{2}$ \\ $V_{0}, p_{0}$ & $V_{0}, p_{0}$ \\ $T_{\mathrm{He}}$ & $T_{\mathrm{O}_{2}}$ \\ \hline \end{tabular} \end{center}\\ $U_{\mathrm{He}}=\frac{3}{2} N_{\mathrm{He}} k T_{\mathrm{He}} \quad$ (monoatomic)\\ $U_{\mathrm{O}_{2}}=\frac{5}{2} N_{\mathrm{O}_{2}} k T_{\mathrm{O}_{2}} \quad$ (biatomic)\\ După amestecare, gazele vor avea aceeaşi temperatură $T$. Din conservarea energiei rezultă:\\ $\Delta U_{\mathrm{O}_{2}}=\Delta U_{\mathrm{He}}$\\ $\frac{3}{2} N_{\mathrm{He}} k\left(T-T_{\mathrm{He}}\right)=\frac{5}{2} N_{\mathrm{O}_{2}} k\left(T_{\mathrm{O}_{2}}-T\right)$\\ unde:\\ $p_{0} V_{0}=N_{\mathrm{He}} k T_{\mathrm{He}} \Rightarrow N_{\mathrm{He}}=\frac{p_{0} V_{0}}{k T_{\mathrm{He}}}$\\ $p_{0} V_{0}=N_{\mathrm{O}_{2}} k T_{\mathrm{O}_{2}} \Rightarrow N_{\mathrm{O}_{2}}=\frac{p_{0} V_{0}}{k T_{\mathrm{O}_{2}}}$\\ $\frac{3}{2} \frac{p_{0} T_{0}}{k T_{\mathrm{He}}} k\left(T-T_{\mathrm{He}}\right)=\frac{5}{2} \frac{p_{0} T_{0}}{k T_{\mathrm{O}_{2}}} k\left(T_{\mathrm{O}_{2}}-T\right)$\\ $3 \frac{T}{T_{\mathrm{He}}}-3=5-5 \frac{T}{T_{\mathrm{O}_{2}}} \Rightarrow T=\frac{8 T_{\mathrm{He}} T_{\mathrm{O}_{2}}}{3 T_{\mathrm{O}_{2}}+5 T_{\mathrm{He}}} \text { şi } T=284 \mathrm{~K}$\\"
"2. FIZICĂ MOLECULARĂ ŞI TERMODINAMICĂ","2.268","Un calorimetru de cupru, cu masa de $300 \mathrm{~g}$, conține $500 \mathrm{~g}$ apă la temperatura de $15^{\circ} \mathrm{C}$. Un bloc de cupru cu masa de $560 \mathrm{~g}$ aflat la temperatura de $100^{\circ} \mathrm{C}$ este introdus în calorimetru şi se observă că temperatura creşte la $22,5^{\circ} \mathrm{C}$. Neglijând schimbul de căldură cu exteriorul, să se calculeze căldura specifică a cuprului. Căldura specifică a apei este de $4186 \mathrm{~J} / \mathrm{kg} \cdot \mathrm{grad}$.\\","$756 \mathrm{~J} / \mathrm{kg} \cdot \mathrm{grad}$","$1 \mathrm{kcal} / \mathrm{kg} \cdot \mathrm{grad}$","$381 \mathrm{~J} / \mathrm{kg} \cdot \mathrm{grad}$","$5 \mathrm{~kJ} / \mathrm{kg} \cdot \mathrm{grad}$","$0,2 \mathrm{~J} / \mathrm{g} \cdot \mathrm{grad}$","$2 \mathrm{cal} / \mathrm{g} \cdot \mathrm{grad}$","Ionuț Puică","N/A","C","Bilanţul căldurii schimbate între calorimetru, apă şi cupru, în cursul atingerii echilibrului termic, se scrie:\\ $\left(m_{C} c_{\mathrm{Cu}}+m_{a} c_{a}\right)\left(t_{f}-t_{1}\right)=m_{\mathrm{Cu}} c_{\mathrm{Cu}}\left(t_{2}-t_{f}\right)$\\ de unde:\\ $c_{\mathrm{Cu}}=\frac{m_{a} c_{a}\left(t_{f}-t_{1}\right)}{m_{\mathrm{Cu}}\left(t_{2}-t_{f}\right)-m_{C}\left(t_{f}-t_{1}\right)} \cong 381 \mathrm{~J} / \mathrm{kg}$.\\"
"2. FIZICĂ MOLECULARĂ ŞI TERMODINAMICĂ","2.269","Un motor Carnot a cărui sursă caldă are temperatura de $400 \mathrm{~K}$, absoarbe la această temperatură o căldură de $400 \mathrm{~J}$ în fiecare ciclu, şi cedează $320 \mathrm{~J}$ sursei aflate la temperatura scăzută. Care este temperatura acestei surse şi care este randamentul termic al ciclului?\\","$0^{\circ} \mathrm{C}$ şi $50 \%$","$350 \mathrm{~K}$ şi $18 \%$","$47^{\circ} \mathrm{C}$ şi $15 \%$","$27^{\circ} \mathrm{C}$ şi $20 \%$","$300 \mathrm{~K}$ şi $25 \%$","$320 \mathrm{~K}$ şi $20 \%$","Ionuț Puică","N/A","F","Randamentul ciclului Carnot este: $\eta=1-\frac{\left|Q_{2}\right|}{Q_{1}}=1-\frac{T_{2}}{T_{1}}$ întrucât: $\frac{\left|Q_{2}\right|}{Q_{1}}=\frac{T_{2}}{T_{1}}$. Astfel, $T_{2}=T_{1} \frac{\left|Q_{2}\right|}{Q_{1}}=400 \cdot \frac{320}{400}=320 \mathrm{~K}$, iar randamentul este:\\ $\eta=1-\frac{320}{400}=20 \%$\\"
"2. FIZICĂ MOLECULARĂ ŞI TERMODINAMICĂ","2.270","La ce temperatură viteza pătratică medie (viteza termică) a moleculelor de oxigen este egală cu viteza pătratică medie a moleculelor de hidrogen la $0^{\circ} \mathrm{C}$ ?\\","$0^{\circ} \mathrm{C}$","$300 \mathrm{~K}$","$500 \mathrm{~K}$","$100^{\circ} \mathrm{C}$","$1911^{\circ} \mathrm{C}$","$4097^{\circ} \mathrm{C}$","Ionuț Puică","N/A","F","Viteza termică a moleculelor gazului ideal este dată de formula:\\ $v_{T}=\sqrt{\frac{3 R T}{\mu}}$.\\ Egalitate între vitezele termice se obține aşadar când:\\ $\frac{T_{\mathrm{O}_{2}}}{\mu_{\mathrm{O}_{2}}}=\frac{T_{\mathrm{H}_{2}}}{\mu_{\mathrm{H}_{2}}}=\frac{273}{2}$\\ de unde $T_{\mathrm{O}_{2}} \approx 4097^{\circ} \mathrm{C}$.\\"
"2. FIZICĂ MOLECULARĂ ŞI TERMODINAMICĂ","2.271","Care este expresia cantitativă a primului principiu al termodinamicii ?\\","$U_{1}=U_{2}$","$Q+L=$ constant","$\Delta U=$ constant","$\Delta U=Q-L$","$\Delta U=Q+L$","$Q=L+U$","Ionuț Puică","N/A","D","Principiul I al termodinamicii se exprimă cantitativ prin ecuația:\\ $Q=\Delta U+L$\\"
"2. FIZICĂ MOLECULARĂ ŞI TERMODINAMICĂ","2.272","Care relație este valabilă, conform principiului al II-lea al termodinamicii, în cazul unui proces ciclic ireversibil monoterm ?\\","$Q=L>0$","$Q>0$","$Q>L>0$","$Q<L<0$","$Q=L<0$","$Q=L=0$","Ionuț Puică","N/A","E","În decursul unui proces ciclic monoterm ireversibil, sistemul trebuie să primească lucru mecanic (formularea Thomson a principiului al II-lea al termodinamicii). Prin urmare $Q \neq L<0$.\\"
"2. FIZICĂ MOLECULARĂ ŞI TERMODINAMICĂ","2.273","Care este expresia lucrului mecanic efectuat de un gaz ideal într-o transformare reversibilă izotermă, în care presiunea variază de la $p_{1}$ la $p_{2}$ ?\\","$\nu R T \ln \left(p_{2} / p_{1}\right)$","$\nu R \ln \left(p_{1} / p_{2}\right)$","$\nu C_{V} T$","$\nu R T \ln \left(p_{1} / p_{2}\right)$","$p_{2} V_{2}-p_{1} V_{1}$","$T\left(p_{2}-p_{1}\right)$","Ionuț Puică","N/A","D","Într-o transformare reversibilă izotermă, lucrul mecanic efectuat de gazul ideal este:\\ $L=\nu R T \ln \frac{V_{2}}{V_{1}}$\\ relație care devine, ținând cont de legea Boyle-Mariotte $p_{1} V_{1}=p_{2} V_{2}$,\\ $L=\nu R T \ln \frac{p_{1}}{p_{2}}$\\"
"2. FIZICĂ MOLECULARĂ ŞI TERMODINAMICĂ","2.274","Să se calculeze randamentul unei maşini termice care funcționează đupả ciclul Stirling compus din izotermele $T_{1}$ şi $T_{2}\left(T_{1}<T_{2}\right)$ şi izocorele $V_{1}$ şi $V_{2}\left(V_{1}<V_{2}\right)$.\\","$\eta=R\left(T_{2}-T_{1}\right) \ln V_{2} / V_{1}$","$\eta=1-T_{1} / T_{2}$","$\eta=\frac{R\left(T_{2}-T_{1}\right) \ln V_{2} / V_{1}}{C_{V}\left(T_{2}-T_{1}\right)-R T_{2} \ln V_{2} / V_{1}}$","$\eta=\frac{R\left(T_{2}-T_{1}\right) \ln V_{2} / V_{1}}{C_{V}\left(T_{2}-T_{1}\right)+R T_{2} \ln V_{2} / V_{1}}$","$\eta=\frac{R\left(T_{2}-T_{1}\right) \ln V_{1} / V_{2}}{C_{V}\left(T_{2}-T_{1}\right)+R T_{2} \ln V_{2} / V_{1}}$","$\eta=\frac{R\left(T_{2}-T_{1}\right) \ln V_{1} / V_{2}}{C_{V}\left(T_{2}-T_{1}\right)-R \ln V_{2} / V_{1}}$","Mădălina Puică","N/A","D","Transformarea $1 \rightarrow 2$ :\\ $V=\mathrm{ct} \Rightarrow L=0$\\ $T_{2}>T_{1} \Rightarrow$ sistemul primeşte căldură $Q_{12}=\nu C_{V}\left(T_{2}-T_{1}\right)$.\\ Transformarea $2 \rightarrow 3$ :\\ $T=\mathrm{ct}, V_{3}>V_{2}, Q_{23}=L_{23}$\\ $\Rightarrow$ sistemul primeşte căldură\\ $Q_{23}=\nu R T_{2} \ln \frac{V_{2}}{V_{1}}$\\ Transformarea $3 \rightarrow 4: V=\mathrm{ct}, T_{2}>T_{1}, L=0 \Rightarrow$ sistemul cedează căldură\\ $Q_{34}=\nu C_{V}\left(T_{1}-T_{2}\right)$\\ Transformarea $4 \rightarrow 1: T=\mathrm{ct}, Q_{41}=L_{41} \Rightarrow$ sistemul cedează căldură\\ $Q_{41}=\nu R T_{1} \ln \frac{V_{1}}{V_{2}}$\\ Randamentul acestui ciclu este:\\ $\eta=\frac{Q_{12}+Q_{23}+Q_{34}+Q_{41}}{Q_{12}+Q_{23}}=\frac{\nu R T_{2} \ln \frac{V_{2}}{V_{1}}+\nu R T_{1} \ln \frac{V_{1}}{V_{2}}}{\nu C_{V}\left(T_{2}-T_{1}\right)+\nu R T_{2} \ln \frac{V_{2}}{V_{1}}}$.\\ $\eta=\frac{R\left(T_{2}-T_{1}\right) \ln \frac{V_{2}}{V_{1}}}{C_{V}\left(T_{2}-T_{1}\right)+R T_{2} \ln \frac{V_{2}}{V_{1}}} $.\\ \begin{center} \includegraphics[width=0.4\linewidth]{images/2025_07_01_5b3ff9fa0d508c8e9f17g-330}\\ Figura problemei \end{center}\\"
"2. FIZICĂ MOLECULARĂ ŞI TERMODINAMICĂ","2.275","Două vase de volume $V_{1}$ şi $V_{2}$, izolate adiabatic, conțin mase egale din acelaşi gaz la temperaturi diferite $T_{1}$ şi $T_{2}$ şi aceeaşi presiune $p$. Vasele sunt unite printr-un tub cu robinet. Să se determine temperatura şi presiunea finală ale sistemului după deschiderea robinetului de comunicare şi stabilirea echilibrului termic.\\","$T_{\mathrm{fin}}=\frac{T_{1}+T_{2}}{2}, p_{\mathrm{fin}}=p$","$T_{\text {fin }}=T_{1}+T_{2}, p_{\text {fin }}=p$","$T_{\text {fin }}=\frac{T_{1}+T_{2}}{2}, p_{\text {fin }}=2 p$","$T_{\text {fin }}=\frac{T_{1}-T_{2}}{2}, p_{\text {fin }}=p$","$T_{\mathrm{fin}}=2\left(T_{1}+T_{2}\right), p_{\mathrm{fin}}=2 p$","$T_{\text {fin }}=\frac{T_{1}+T_{2}}{2}, p_{\text {fin }}=\frac{p}{2}$","Mădălina Puică","N/A","A","Cunoscând faptul că energia internă este o mǎrime aditivă avem:\\ $U_{\mathrm{in}}=\nu C_{V} T_{1}+\nu C_{V} T_{2}$ (1)\\ $U_{\mathrm{fin}}=\nu_{1} C_{V} T_{\mathrm{fin}}+\nu_{2} C_{V} T_{\mathrm{fin}}$ (2)\\ unde: $\quad T_{\text {fin }}$ - temperatura finală de echilibru\\ $\nu_{1}, \nu_{2}$ - numărul de moli final din cele două vase.\\ Pentru că cele două vase sunt izolate adiabatic avem pentru sistemul total $Q=0$ şi $L=0$. Astfel, conform principiului întâi al termodinamicii:\\ $\Delta U=0$, deci energia internă a sistemului se conservă.\\ Astfel\\ $U_{\mathrm{in}}=U_{\mathrm{fin}}$ (3)\\ Ținând cont că numărul de moli se conservă în procesul de amestecare, avem:\\ $\nu_{1}+\nu_{2}=2 \nu$ (4)\\ Introducând în relația (3) relațiile (1), (2) şi (4) se va obține:\\ $T_{\text {fin }}=\frac{T_{1}+T_{2}}{2}$\\ Ecuația generală a gazelor\\ $p_{\text {fin }}\left(V_{1}+V_{2}\right)=2 \nu R T_{\text {fin }}$\\ în care am ținut cont de relația (4) conduce la:\\ $p_{f i n}=\frac{\nu R T_{1}+\nu R T_{2}}{V_{1}+V_{2}}=\frac{p V_{1}+p V_{2}}{V_{1}+V_{2}}=p$\\"
"2. FIZICĂ MOLECULARĂ ŞI TERMODINAMICĂ","2.276","Un cilindru contine un volum $V_{1}=10$ litri de aer la presiunea $p_{1}=3 \mathrm{~atm}$ şi temperatura $T_{1}=300 \mathrm{~K}$. Care este noul volum şi noua temperatură a gazului dacă: a) presiunea se dublează lent; b) presiunea se dublează brusc. Se cunoaşte exponentul adiabatic al aerului $\gamma=1,4$.\\","a) $V_{2}=1 \ell , T_{2}=300 \mathrm{~K}$, b) $V_{2}=5 l , T_{2}=366 \mathrm{~K}$","a) $V_{2}=10 \ell , T_{2}=400 \mathrm{~K}$, b) $V_{2}=12 \ell , T_{2}=720 \mathrm{~K}$","a) $V_{2}=20 \ell , T_{2}=300 \mathrm{~K}$, b) $V_{2}=7 \ell , T_{2}=420 \mathrm{~K}$","a) $V_{2}=5 \ell , T_{2}=300 \mathrm{~K}$, b) $V_{2}=6,1 \ell , T_{2}=366 \mathrm{~K}$","a) $V_{2}=5 \ell , T_{2}=300 \mathrm{~K}$, b) $V_{2}=1 \ell , T_{2}=300 \mathrm{~K}$","a) $V_{2}=1 \ell , T_{2}=300 \mathrm{~K}$, b) $V_{2}=6,1 \ell , T_{2}=366 \mathrm{~K}$","Mădălina Puică","N/A","D","a) Procesul fiind lent, are loc echilibrarea temperaturii şi procesul va fi izoterm.\\ Deci $T_{1}=T_{2}=300 \mathrm{~K}$.\\ Aplicând legea lui Boyle-Mariotte se găseşte:\\ $p_{1} V_{1}=p_{2} V_{2}$\\ $V_{2}=5 \mathrm{~litri}$.\\ b) Pentru că procesul este rapid, nu are loc schimb de căldură şi va fi un proces adiabatic.\\ Deci\\ $p_{1} V_{1}^{\gamma}=p_{2} V_{2}^{\gamma} \Rightarrow V_{2}^{\gamma}=\frac{p_{1}}{p_{2}} V_{1}^{\gamma}=\frac{V_{1}^{\gamma}}{2}=\frac{10^{1,4}}{2} \Rightarrow V_{2}=6,1 \mathrm{~litri}$.\\ Noua temperatură va fi: $\quad \frac{p_{1} V_{1}}{T_{1}}=\frac{p_{2} V_{2}}{T_{2}} \Rightarrow T_{2}=366 \mathrm{~K}$.\\"
"2. FIZICĂ MOLECULARĂ ŞI TERMODINAMICĂ","2.277","Într-un cilindru închis la ambele capete atârnă un piston agățat de un resort, poziția de echilibru a resortului fiind la partea inferioară a cilindrului. În spațiul de sub piston se introduce o cantitate de gaz astfel încât pistonul să se ridice la înălțimea $h$. La ce înalțime $h_{1}$ se va stabili pistonul când temperatura gazului va creşte de la $T$ la $T_{1}$ ?\\","$h_{1}=\frac{h}{2}$","$h_{1}=h \sqrt{\frac{T}{T_{1}}}$","$h_{\mathrm{I}}=h \sqrt{\frac{T_{1}}{T}}$","$h_{1}=h \frac{T_{1}}{T}$","$h_{1}=2 h \sqrt{\frac{T}{T_{1}}}$","$h_{1}=2 h$","Mădălina Puică","N/A","C","$p=\frac{F_{e}}{S}=\frac{k h}{S}$\\ $p_{1}=\frac{F_{e}}{S}=\frac{k h_{1}}{S}$\\ $\frac{p V}{T}=\frac{p_{1} V_{1}}{T_{1}} ; \frac{k h h S}{T}=\frac{k h_{1} S h_{1}}{T_{1}} \Rightarrow \frac{h^{2}}{T}=\frac{h_{1}^{2}}{T_{1}} \Rightarrow h_{1}=h \sqrt{\frac{T_{1}}{T}} .$\\ \begin{center} \includegraphics[width=0.4\linewidth]{images/2025_07_01_5b3ff9fa0d508c8e9f17g-332}\\ Figura problemei \end{center}\\"
"2. FIZICĂ MOLECULARĂ ŞI TERMODINAMICĂ","2.278","Cu câte grade se va modifica temperatura unui glonț când intră într-o scândură cu viteza de $400 \mathrm{~m} / \mathrm{s}$ şi iese cu viteza $300 \mathrm{~m} / \mathrm{s}$ ? Se dă: $c=125,4 \mathrm{~J} / \mathrm{kg} \cdot \mathrm{grad}$.\\","$\Delta T=2 \mathrm{~K}$","$\Delta T=20 \mathrm{~K}$","$\Delta T=2^{\circ} \mathrm{C}$","$\Delta T=20^{\circ} \mathrm{C}$","$\Delta T=280 \mathrm{~K}$","$\Delta T=28^{\circ} \mathrm{C}$","Radu Chişleag","N/A","E","$\quad \eta\left(\frac{m v_{i}^{2}}{2}-\frac{m v_{f}^{2}}{2}\right)=m c \Delta T$.\\ Se obține:\\ $\Delta T=\frac{1}{2 c}\left(v_{1}^{2}-v_{f}^{2}\right) \cong 6,5 \mathrm{~K}$\\"
"2. FIZICĂ MOLECULARĂ ŞI TERMODINAMICĂ","2.279","Masa molară medie a unui amestec de molecule de azot şi de oxigen dintr-o butelie pentru scafandri este $\mu=30 \mathrm{~g} \cdot \mathrm{~mol}^{-1}$. Dacă în amestec sunt $0,014 \mathrm{~kg}$ de azot, care este masa oxigenului din butelie ?\\","$16 \mathrm{~g}$","$160 \mathrm{~g}$","$160 \mathrm{~g} \cdot \mathrm{~mol}^{-1}$","$32 \mathrm{~g}$","$123 \mathrm{~g}$","$9,1 \mathrm{~g}$","Radu Chişleag","N/A","A","$\begin{array}{ll} m=m_{\mathrm{O}_{2}}+m_{\mathrm{N}_{2}}\\ N=N_{\mathrm{O}_{2}}+N_{\mathrm{N}_{2}} & \mu=\frac{N_{\mathrm{O}_{2}} \mu_{\mathrm{O}_{2}}+N_{\mathrm{N}_{2}} \mu_{\mathrm{N}_{2}}}{N_{\mathrm{O}_{2}}+N_{\mathrm{N}_{2}}} \\ m_{\mathrm{O}_{2}}=N_{\mathrm{O}_{2}} \mu_{\mathrm{O}_{2}}\\ m_{\mathrm{N}_{2}}=N_{\mathrm{N}_{2}} \mu_{\mathrm{N}_{2}} & m_{\mathrm{O}_{2}}=m_{\mathrm{N}_{2}} \frac{\mu-\mu_{\mathrm{N}_{2}}}{\mu_{\mathrm{O}_{2}}-\mu} \frac{\mu_{\mathrm{O}_{2}}}{\mu_{\mathrm{N}_{2}}}=16 \mathrm{~g} \end{array}$\\"
"2. FIZICĂ MOLECULARĂ ŞI TERMODINAMICĂ","2.280","Care este presiunea gazului dintr-o incintă în care se află $7,2 \mathrm{~kg}$ acetilenă $\left(\mathrm{C}_{2} \mathrm{H}_{2}\right)$ cu densitatea de $18 \mathrm{mg} / \mathrm{cm}^{3}$ şi viteza termică a moleculelor de $500 \mathrm{~ms}^{-1}$ ?\\","$1 \mathrm{~at}$","$1 \mathrm{~atm}$","$1,5 \cdot 10^{5} \mathrm{~N} / \mathrm{m}^{2}$","$1,5 \mathrm{MN} \cdot \mathrm{m}^{-2}$","$15 \cdot 10^{5} \mathrm{~N} \cdot \mathrm{~m}^{-1}$","$15 \mathrm{~N} \cdot \mathrm{~cm}^{-2}$","Radu Chişleag","N/A","D","$v_{t}=\sqrt{\frac{3 R T}{\mu}}=\sqrt{3 \frac{P}{\rho}} \Rightarrow P=\frac{v_{t}^{2} \rho}{3}=1,5 \cdot 10^{6} \mathrm{Nm}^{-2}=1,5 \mathrm{MNm}^{-2}$.\\"
"2. FIZICĂ MOLECULARĂ ŞI TERMODINAMICĂ","2.281","O sticlă de şampanie a fost etanşată la temperatura de $27^{\circ} \mathrm{C}$, la presiune normală, cu un dop care astupă gâtul cilindric al sticlei ce are secțiunea de $3 \mathrm{~cm}^{2}$. Până la ce temperatură poate fî încălzită sticla, înaintea începerii fermentării fără ca dopul să sară, dacă pentru introducerea lui a fost necesar un efort de $5 \mathrm{~N}$ şi se neglijează variația coeficientului de frecare cu temperatura şi procesele de dilatare.\\","$127^{\circ} \mathrm{C}$","$-73^{\circ} \mathrm{C}$","$350^{\circ} \mathrm{C}$","$350 \mathrm{~K}$","$250 \mathrm{~K}$","$412,5 \mathrm{~K}$","Radu Chişleag","N/A","D","Proces izocor $\frac{p}{p_{i}}=\frac{T}{T_{i}} \Rightarrow p=p_{i}+\frac{F}{S}$;\\ $T=T_{i} \frac{p}{p_{i}}=\frac{p_{i} S+F}{p_{i} S} T_{i}=350 \mathrm{~K}$\\"
