section,exercise_number,exercise_text,a,b,c,d,e,f,author,graphic,answer,solution
"3. ELECTRICITATE ŞI MAGNETISM","3.186","O spiră conductoare plană este plasată într-un câmp magnetic crescător în timp. Care dintre afirmațiile următoare nu este adevărată?\\","fenomenul de inducție electromagnetică nu se poate pune în evidență în lipsa spirei conductoare","sensul câmpului magnetic indus este opus celui al câmpului magnetic inductor","valoarea tensiunii electromotoareinduse în spiră este proporțională cu suprafața spirei","valoarea tensiunii electromotoare induse în spiră este mai mare dacă intervalul de timp în care fluxul câmpului inductor are o variație dată este mai scurt","tensiunea electromotoare indusă în spiră este nulă dacă planul spirei este paralel cu liniile de câmp magnetic","toate afirmațiile anterioare sunt false","Eugen Scarlat","N/A","A","Inducţia electromagnetică înseamnă generarea tensiune electromotoare induse, care, în cazul de față, se datorează variației fluxului inducției magnetice şi are loc independent de proprietățile fizice locale ale mediului, putându-se produce inclusiv în vid. Spira nu are decât rolul de a pune în evidență existenţa unui curent electric indus.\\"
"3. ELECTRICITATE ŞI MAGNETISM","3.187","În relația care defineşte modulul forței Lorentz $f$ ce acționează asupra unei particule cu sarcina electrică $q$ si se mişcă cu viteza $v, f=q v B \sin \alpha$, una dintre afirmațiile următoare este falsă:\\","forța Lorentz $\vec{f}$ este perpendiculară pe vectorul inducție magnetică $\vec{B}$","forța Lorentz $\vec{f}$ este perpendiculară pe vectorul viteză $\vec{v}$ a particulei","unghiul $\alpha$ este unghiul dintre vectorul inducție magnetică $\vec{B}$ şi vectorul viteză a particulei $\vec{v}$","forța Lorentz modifică valoarea vitezei particulei","forța Lorentz este nulă dacă particula se mişcă în lungul liniilor de câmp magnetic","toate afirmațiile anterioare sunt false","Eugen Scarlat","N/A","D","Forţa Lorentz este în permanenţă perpendiculară pe viteza de deplasare a particulei, deci accelerația tangențială este mereu nulă și modulul vitezei rămâne în permanență acelaşi.\\"
"3. ELECTRICITATE ŞI MAGNETISM","3.188","Doi solenoizi identici $L_{A}$ şi $L_{B}$ sunt conectați în serie într-un circuit de curent continuu, prima dată ca în Fig. 3.31a, iar a doua oară ca în Fig. 3.31b, astfel ca sensurile de bobinaj ale celor doi solenoizi să fie contrare în cazul b). Inducția magnetică din centrul solenoidului $L_{\mathrm{A}}$ :\\","rămâne neschimbată","creşte de două ori","creşte de patru ori","scade de două ori","scade de patru ori","devine zero","Eugen Scarlat","images/2025_07_01_5b3ff9fa0d508c8e9f17g-187","F","În ambele cazuri solenoizii $L_{\mathrm{A}}$ şi $L_{\mathrm{B}}$ sunt legați în serie, deci intensitatea curentului $I$ care trece prin ei este aceeaşi, atât în cazul din figura problemei a, cât şi în cazul din figura problemei b. În cazul a), ei nu se influențează unul pe celălalt, iar valoarea inducției magnetice pe axa fiecăruia este dată de $B=\mu_{0} \mu_{r} I \frac{N}{l}$, unde notațiile. În cazul b), câmpul pe axa comună este egală cu rezultatul superpoziției câmpurilor produse de cei doi solenoizi. Dacă solenoizii sunt bobinați în sensuri opuse, inducția magnetică produsă de fiecare dintre ei pe axa comună are sensuri contrare, conform cu regula mâinii drepte. Aşadar, inducția magnetică rezultantă este nulă.\\ \begin{center} \includegraphics[width=0.4\linewidth]{images/2025_07_01_5b3ff9fa0d508c8e9f17g-377}\\ Figura problemei a \end{center}\\ \begin{center} \includegraphics[width=0.4\linewidth]{images/2025_07_01_5b3ff9fa0d508c8e9f17g-377(1)}\\ Figura problemei b \end{center}\\"
"3. ELECTRICITATE ŞI MAGNETISM","3.189","Doi solenoizi identici $L_{\mathrm{A}}$ şi $L_{\mathrm{B}}$ sunt conectați în serie într-un circuit de curent continuu, prima dată ca în Fig. 3.32a, iar a doua oară ca în Fig. 3.32b, astfel că sensurile de bobinaj ale celor doi solenoizi să fie aceleaşi în cazul b. Ce puteți spune despre inducția magnetică din centrul solenoidului $L_{\mathrm{A}}$?\\","rămâne neschimbată","creşte de două ori","creşte de patru ori","scade de două ori","scade de patru ori","devine zero","Eugen Scarlat","images/2025_07_01_5b3ff9fa0d508c8e9f17g-187(1)","A","În ambele cazuri solenoizii $L_{\mathrm{A}}$ şi $L_{\mathrm{B}}$ sunt in serie, deci intensitatea curentului $I$ care trece prin ei este aceeaşi, atât în cazul a), cât şi în cazul b). În cazul a), ei nu se influențează unul pe celălalt, iar valoarea inducției magnetice pe axa fiecăruia este dată de $B=\mu_{0} \mu_{r} I \frac{N}{l}$, unde notațiile sunt cele cunoscute, şi este aceeaşi. În cazul b), câmpul pe axa comună este superpoziția câmpurilor produse de cei doi solenoizi. Dacă sensul de bobinaj al solenoizilor se păstrează acelaşi, inducția magnetică în punctul indicat nu se modifică, deoarece numărul de spire pe unitatea de lungime $\frac{N}{l}$ nu se modifică.\\"
"3. ELECTRICITATE ŞI MAGNETISM","3.190","Care dintre afirmațiile următoare referitoare la fenomenul de inducție electromagnetică este falsă?\\","dacă o spiră conductoare închisă este rotită în jurul unuia din diametrele sale care este perpendicular pe liniile unui câmp magnetic uniform, constant în timp, în spiră se induce curent electric","dacă o spiră de sârmă, închisă, este rotită astfel încât normala la suprafața ei rămâne permanent paralelă cu liniile unui câmp magnetic uniform, constant în timp, în spiră nu apare curent electric indus","dacă o spiră de sârmă, închisă, este rotită în jurul unui diametru al ei care este paralel cu liniile unui câmp magnetic uniform, constant în timp, în spiră nu apare curent electric indus","dacă o spiră de sârmă, închisă, este translatată într-un câmp magnetic uniform, constant în timp, în spiră apare curent electric indus","dacă o spiră de sârmă, închisă, este scoasă dintr-un câmp magnetic uniform, constant în timp, în spiră apare curent electric indus","N/A","Eugen Scarlat","N/A","D","Mişcarea de translație în câmpul magnetic uniform nu produce flux magnetic variabil in circuitul electric delimitat de conturul spirei conductoare.\\"
"3. ELECTRICITATE ŞI MAGNETISM","3.191","O spiră conductoare de rază $R$ este întreruptă printr-un condensator C (Fig. 3.33). Spira este plasată într-un câmp magnetic variabil. Cunoscând viteza de variatie a inductiei magnetice $\frac{\Delta B}{\Delta t}$, sarcina condensatorului este:\\","$q=R^{2} C \frac{\Delta B}{\Delta t}$","$q=\pi \frac{\Delta B}{\Delta t} C$","$q=\pi R^{2} C \frac{\Delta B}{\Delta t}$","$q=\pi R^{2} \frac{\Delta B}{\Delta t}$","$q=\frac{C}{\pi R^{2}} \frac{\Delta B}{\Delta t}$","$q=\frac{C}{\pi R^{2}} \frac{\Delta B}{\Delta t}$","Gherghe Stanciu","images/2025_07_01_5b3ff9fa0d508c8e9f17g-188","C","Sarcina $q=C U$, unde $U=S \frac{\Delta B}{\Delta t}=\pi R^{2} \frac{\Delta B}{\Delta t}$. Deci, $q=\pi R^{2} C \frac{\Delta B}{\Delta t}$.\\"
"3. ELECTRICITATE ŞI MAGNETISM","3.192","O bobină cu 1000 spire cu aria de $20 \mathrm{~cm}^{2}$ este rotită, dintr-o poziție în care planul spirelor sale este perpendicular pe câmpul magnetic al Pământului, în poziția în care planul este paralel cu câmpul, în $0,02 \mathrm{~s}$. Tensiunea electromotoare medie indusă, dacă inducția câmpului magnetic al Pământului este de $6 \cdot 10^{-5} \mathrm{~T}$ este egală cu:\\","$5 \cdot 10^{-3} \mathrm{~V}$","$0,15 \mathrm{~V}$","$1 \mathrm{~V}$","$3 \mathrm{~mV}$","$6 \mathrm{~mV}$","$0,03 \mathrm{~V}$","Ionuț Puică","N/A","E","Tensiunea electromotoare medie indusă este dată de:\\$e=-\frac{\Delta \Phi}{\Delta t}=\frac{N B S}{\Delta t}=6 \mathrm{~mV}$\\"
"3. ELECTRICITATE ŞI MAGNETISM","3.193","Un solenoid de lungime $L$ şi rază $r$ este bobinat uniform cu $N_{1}$ spire. O a doua bobină cu $N_{2}$ spire este aşezată concentric în jurul solenoidului, la mijlocul acestuia. Factorul de proportionalitate între fluxul total prin a doua bobină datorat unui curent prin prima bobină (solenoid) şi valoarea acestui curent (această mărime poartă numele de inductanța mutuală $M$ a celor două bobine) este:\\","$\mu_{0} N_{1} \pi r^{2} / N_{2} L$","$\mu_{0} N_{1} N_{2} L$","$N_{1} N_{2} \pi r^{2} / L$","$\mu_{0} N_{1} N_{2} r^{2} / L$","$\mu_{0} N_{1} N_{2} \pi r^{2} / L$","$\mu_{0} N_{1} N_{2} 2 \pi r$","Ionuț Puică","N/A","E","Câmpul generat de solenoid este aproximativ uniform la mijlocul acestuia şi are valoarea $B=\frac{\mu_{0} N_{1} I_{1}}{L}$, iar în exteriorul solenoidului câmpul este nul. Fluxul prin a doua bobină va fi aşadar, $\Phi_{2}=N_{2} B \pi r^{2}=\frac{\mu_{0} N_{1} I_{1}}{L} N_{2} \pi r^{2}=M I_{1}$, de unde inductanța mutuală $M$ are expresia $M=\frac{\mu_{0} N_{1} N_{2} \pi r^{2}}{L}$.\\"
"3. ELECTRICITATE ŞI MAGNETISM","3.194","Printr-o bobină trece un curent $I_{1}=2 \mathrm{~A}$. Intensitatea $I_{2}$ a curentului printr-o altă bobină, cu lungimea de 2 ori mai mare decât prima, celelalte elemente fiind aceleaşi, pentru a produce acelaşi flux magnetic este:\\","$1 \mathrm{~A}$","$0,5 \mathrm{~A}$","$4 \mathrm{~A}$","$2 \mathrm{~A}$","$5 \mathrm{~A}$","$0,5 \mathrm{~A}$","Marin Cilea","N/A","C","$B_{1}=\mu_{0} \mu_{r} \frac{N I_{1}}{l} ; \Phi_{1}=B_{1} N S$;\\$B_{2}=\mu_{0} \mu_{r} \frac{N I_{2}}{l} ; \Phi_{2}=B_{2} N S$\\Întrucât $\Phi_{1}=\Phi_{2}$, rezultă: $B_{1}=B_{2}$ adică $I_{2}=2 I_{1}=4 \mathrm{~A}$, unde $N$ numărul de spire al fiecărei bobine, $S$ - secţiunea bobinei.\\"
"3. ELECTRICITATE ŞI MAGNETISM","3.195","O bară conductoare de lungime $l=0,1 \mathrm{~m}$ alunecă cu o viteză $v=1 \mathrm{~m} / \mathrm{s}$ de-a lungul a două bare perfect conductoare, paralele, legate printr-un rezistor de rezistență $R=0,2 \Omega$. Sistemul este plasat într-un câmp magnetic uniform de inducție $B$, perpendicular pe planul barelor. Neglijând frecările, valoarea lui $B$ pentru ca prin bara mobilă să circule un curent de $1 \mathrm{~A}$ este:\\","$1 \mathrm{~T}$","$2 \mathrm{~T}$","$3 \mathrm{~T}$","$4 \mathrm{~T}$","$5 \mathrm{~T}$","$6 \mathrm{~T}$","Marin Cilea","N/A","B","Tensiunea indusă va fi: $e=B l v$; rezultă prin rezistorul $R$ un curent:\\$i=\frac{e}{R}=\frac{B l v}{R}$, din care $B=\frac{I R}{l v}=2 \mathrm{~T}$\\"
"3. ELECTRICITATE ŞI MAGNETISM","3.196","O bară metalică de $2 \mathrm{~m}$ lungime cade paralel cu ea însăşi într-un câmp magnetic orizontal uniform cu inducția de $2 \cdot 10^{-5} \mathrm{~T}$ sub acțiunea greutății. Însă, datorită unei frânări, mişcarea sa devine uniformă, cu viteza de $10 \mathrm{~m} / \mathrm{s}$. Diferența de potential dintre capetele barei este:\\","$0,2 \mathrm{mV}$","$0,4 \mathrm{mV}$","$0,6 \mathrm{mV}$","$0,5 \mathrm{mV}$","$0,8 \mathrm{mV}$","$0,4 \mathrm{~V}$","Constantin Neguțu","N/A","B","Dacă o bară de lungime $l$ se deplasează pe o distanţă $\Delta x$, într-un timp $\Delta t$, inducția magnetică fiind $B$, atunci variația fluxului magnetic are expresia: $\Delta \phi=B l \Delta x$. Conform legii inducţiei electromagnetice,\\$|e|=\frac{\Delta \phi}{\Delta t}=B l \frac{\Delta x}{\Delta t}=B l v=0,4 \mathrm{mV} .$\\"
"3. ELECTRICITATE ŞI MAGNETISM","3.197","Un electron cu o energie cinetică de $10 \mathrm{eV}\left(1 \mathrm{eV}=1,6 \cdot 10^{-19} \mathrm{~J}\right)$ se roteşte într-un câmp magnetic uniform de inducție $B=10^{-4} \mathrm{~T}$. ( $m_{0}=9,1 \cdot 10^{-31} \mathrm{~kg},|e|=1,6 \cdot 10^{-19} \mathrm{C}$ ). Raza traiectoriei şi perioada de rotație au valorile:\\","$R=5,3 \mathrm{~cm}, T=3,6 \cdot 10^{-7} \mathrm{~s}$","$R=10,7 \mathrm{~cm}, T=3,6 \cdot 10^{-7} \mathrm{~s}$","$R=20 \mathrm{~cm}, T=12 \cdot 10^{-6} \mathrm{~s}$","$R=15 \mathrm{~cm}, T=1 \mathrm{~s}$","$R=11,8 \mathrm{~cm}, T=3 \cdot 10^{-6} \mathrm{~s}$","$R=9 \mathrm{~cm}, T=3 \cdot 10^{-9} \mathrm{~s}$","Constantin Neguțu","N/A","B","Forța Lorentz produce curbarea traiectoriei electronului şi este egală cu forta centrifugă, deci $e v B=\frac{m_{0} v^{2}}{R}$, iar $v=\sqrt{\frac{2 E_{c}}{m_{0}}}$, de unde\\$R=\frac{\sqrt{2 m_{0} E_{c}}}{e B}=10,7 \mathrm{~cm} ; T=\frac{2 \pi}{\omega}=\frac{2 \pi R}{\nu}=3,6 \cdot 10^{-7} \mathrm{~s}$\\"
"3. ELECTRICITATE ŞI MAGNETISM","3.198","Alegeți afirmația adevărată:\\","Câmpul magnetic al unui solenoid are liniile de câmp deschise","Inducția câmpului magnetic produs de un curent electric scade dacă intensitatea curentului creşte","La distanţă $r$ de un conductor rectiliniu, infinit, parcurs de un curent de intensitate $I$, inducţia magnetică este $B=\frac{\mu I}{2 r}$","Asupra unui conductor parcurs de un curent electric şi aşezat perpendicular pe liniile unui câmp magnetic exterior nu se exercită o forță electromagnetică","În centrul unei spire de rază $r$, parcursă de curentul de intensitate $I$, inducția magnetică este $B=\frac{\mu I}{2 \pi r}$","Pe axa unui solenoid subțire inducția magnetică este $B=\frac{\mu N I}{l}$","Constantin Neguțu","N/A","F","Răspuns corect: F).\\"
"3. ELECTRICITATE ŞI MAGNETISM","3.199","Forța exercitată asupra unui conductor având lungimea egalǎ cu $2 \mathrm{~cm}$ , parcurs de un curent de intensitate $I=10 \mathrm{~A}$ într-un câmp magnetic uniform de inducție $B=1 \mathrm{mT}$ atunci când conductorul este orientat: a) perpendicular; b) sub un unghi $\alpha=60^{\circ}$ față de câmp are valorile:\\","$4 \cdot 10^{-2} \mathrm{~N}, 2 \cdot 10^{-2} \mathrm{~N}$","$2 \cdot 10^{-2} \mathrm{~N}, 10^{-2} \mathrm{~N}$","$8 \cdot 10^{-2} \mathrm{~N}, 4 \cdot 10^{-2} \mathrm{~N}$","$4 \cdot 10^{-2} \mathrm{~N}, \sqrt{3} \cdot 10^{-2} \mathrm{~N}$","$2 \cdot 10^{-4} \mathrm{~N}, \sqrt{3} \cdot 10^{-4} \mathrm{~N}$","$\sqrt{3} \cdot 10^{-2} \mathrm{~N}, 2 \cdot 10^{-2} \mathrm{~N}$","Daniela Buzatu","N/A","E","Conform definiției, $F=B I l \sin \alpha$.\\ In primul caz: $\quad F_{1}=B I l \sin \frac{\pi}{2}=2 \cdot 10^{-2} \mathrm{~N}$.\\In al doilea caz: $\quad F_{2}=B I l \sin \frac{\pi}{3}=\sqrt{3} \cdot 10^{-2} \mathrm{~N}$.\\"
"3. ELECTRICITATE ŞI MAGNETISM","3.200","O spiră circulară cu raza $r=4 \mathrm{~cm}$ şi rezistența $R=0,04 \Omega$ este plasată într-un câmp magnetic uniform de inducție $B=0,2 \mathrm{~T}$. Poziția inițială a spirei este paralelă cu liniile de câmp. Sarcina electrică ce trece prin spiră la rotirea ei cu unghiul $\alpha=30^{\circ}$ este:\\","$4 \pi \mathrm{mC}$","$\pi \mathrm{mC}$","$16 \pi \mathrm{mC}$","$2 \pi \mathrm{mC}$","$0,04 \pi \mathrm{mC}$","$0,1 \pi \mathrm{mC}$","Daniela Buzatu","N/A","A","Din legea inducţiei electromagnetice, $e=-\frac{\Delta \Phi}{\Delta t}=-\frac{\Phi_{f}-\Phi_{i}}{\Delta t}=\frac{B S}{2 \Delta t}$, unde $\Phi_{f}=B S \cos \left(\frac{\pi}{2}+30\right)=-B S \sin 30^{\circ}=-B S \frac{1}{2}$ şi $\Phi_{i}=0$.\\ Deci $\frac{e}{R}=i=\frac{q}{\Delta t}=\frac{B S}{2 R \Delta t}$, de unde $q=\frac{B S}{2 R}=4 \pi \mathrm{~mC}$.\\"
"3. ELECTRICITATE ŞI MAGNETISM","3.201","Prin anularea uniformă a inducției câmpului magnetic uniform $B$, în intervalul $\Delta t=0,1 \mathrm{~s}$, se induce într-o bobină cu $N=1500$ spire, tensiunea electromotoare $e=15 \mathrm{~V}$. Fluxul magnetic $\Phi$ printr-o spiră a bobinei este egal cu:\\","$15 \cdot 10^{-3} \mathrm{~Wb}$","$0,1 \cdot 10^{-3} \mathrm{~Wb}$","$1 \cdot 10^{-3} \mathrm{~Wb}$","$1,5 \cdot 10^{-3} \mathrm{~Wb}$","$0,01 \cdot 10^{-3} \mathrm{~Wb}$","$0,15 \cdot 10^{-3} \mathrm{~Wb}$","Daniela Buzatu","N/A","C","Din legea inducţiei electromagnetice,\\$e=-N \frac{\Delta \Phi}{\Delta t}=-N \frac{\Phi_{f}-\Phi_{i}}{\Delta t}=-\frac{N\left(-\Phi_{i}\right)}{\Delta t}$, adică $e=-\frac{N \Phi}{\Delta t}$, de unde fluxul printr-o spiră $\Phi=\frac{e \Delta t}{N}=10^{-3} \mathrm{~Wb}$.\\"
"3. ELECTRICITATE ŞI MAGNETISM","3.202","Un ion bivalent se mişcă cu viteza $v=160 \mathrm{~km} / \mathrm{s}$ într-un câmp magnetic omogen de inducție $B=0,01 \mathrm{~T}$. Masa ionului, dacǎ el descrie un cerc de rază $R=10 \mathrm{~cm}$, este egală $\mathrm{cu}\left(e=1,6 \cdot 10^{-19} \mathrm{C}\right)$ :\\","$10^{-27} \mathrm{~kg}$","$0,5 \cdot 10^{-27} \mathrm{~kg}$","$2 \cdot 10^{-27} \mathrm{~kg}$","$4 \cdot 10^{-27} \mathrm{~kg}$","$16 \cdot 10^{-27} \mathrm{~kg}$","$8 \cdot 10^{-27} \mathrm{~kg}$","Daniela Buzatu","N/A","C","Din condiţia de mişcare pe cerc, $\frac{m v^{2}}{R}=2 e v B$, de unde:\\$m=\frac{2 e B R}{v}=2 \cdot 10^{-27} \mathrm{~kg} .$\\"
"3. ELECTRICITATE ŞI MAGNETISM","3.203","Un bec cu tensiunea nominală $U=6 \mathrm{~V}$ şi puterea nominală $P=2 \mathrm{~W}$ trebuie alimentat de la o sursă de cc. cu t.e.m. $E=12 \mathrm{~V}$ şi rezistența internă neglijabilă. Să se calculeze rezistența rezistorului ce trebuie montat în circuit pentru ca becul să funcționeze normal.\\","$18 \Omega$","$28 \Omega$","$14 \Omega$","$1,8 \Omega$","$10 \Omega$","$12 \Omega$","Ioana Ivaşcu","N/A","A","$P=\frac{U^{2}}{R} \Rightarrow R=\frac{U^{2}}{P}=\frac{36}{2}=18 \Omega$\\$P=U I \Rightarrow I=\frac{P}{U}=\frac{2}{6}=\frac{1}{3} \mathrm{~A}$\\$E=I\left(R+R_{a}\right) \Rightarrow E=\frac{P}{U}\left(R+R_{a}\right) \Rightarrow R_{a}=\frac{U(E-U)}{P}=\frac{6(12-6)}{2}=18 \Omega$\\"
"3. ELECTRICITATE ŞI MAGNETISM","3.204","O baterie debitează pe un rezistor de rezistență $R_{1}=5 \Omega$ un curent de intensitate $I_{1}=0,8 \mathrm{~A}$. Inlocuind rezistorul cu un altul de rezistență $R_{2}=6 \Omega$ intensitatea curentului electric devine $I_{1}=0,6 \mathrm{~A}$. T.e.m. a bateriei are valoarea:\\","$2,4 \mathrm{~V}$","$2,6 \mathrm{~V}$","$1,4 \mathrm{~V}$","$1,8 \mathrm{~V}$","$1 \mathrm{~V}$","$1,2 \mathrm{~V}$","Ioana Ivaşcu","N/A","A","$E=I_{1}\left(R_{1}+r\right) \Rightarrow r=\frac{E-I_{1} R_{1}}{I_{1}}$\\$E=I_{2}\left(R_{2}+r\right) \Leftrightarrow E-I_{2} R_{2}=\frac{I_{2}\left(E-I_{1} R_{1}\right)}{I_{1}} \Rightarrow$\\$E=\frac{I_{1} I_{2}\left(R_{2}-R_{1}\right)}{I_{1}-I_{2}}=\frac{0,8 \cdot 0,6(6-5)}{0,8-0,6}=2,4 \mathrm{~V}$\\"
"3. ELECTRICITATE ŞI MAGNETISM","3.205","Un cadru metalic rigid, fară posibilități de rotire, ce delimitează o suprafață de arie $S$ se află într-un câmp magnetic uniform de inducție $B=a+b t$ ($T$), cu $a$ şi $b$ constante. T.e.m. indusă în cadru în unitatea de timp este:\\","$S b$","$S a$","$S a b$","$S b^{2}$","$S a^{2}$","$0 \mathrm{~T}$","Ioana Ivaşcu","N/A","A","$B(t)=a+b t$\\ $e=\left|-\frac{\Delta \Phi}{\Delta t}\right|=\frac{S B(t)-S B\left(t_{0}\right)}{t-t_{0}}=\frac{S\left(a+b t-a-b t_{0}\right)}{t-t_{0}}=\frac{S b\left(t-t_{0}\right)}{t-t_{0}}=S b$\\"
"3. ELECTRICITATE ŞI MAGNETISM","3.206","O baterie având t.e.m. $E$ şi rezistența internă $r$ dezvoltă pe un rezistor aceeaşi putere $P$, pentru două valori ale rezistenței acestuia $R_{1}$ şi $R_{2}$. Intensitatea curentului de scurtcircuit a sursei este:\\","$\frac{E}{\sqrt{R_{2}}} R_{1}$","$\frac{E^{2}}{\sqrt{R_{1} R_{2}}}$","$\frac{2 E}{\sqrt{R_{1} R_{2}}}$","$\frac{E}{\sqrt{R_{1} R_{2}}}$","$\frac{E}{\sqrt{2 R_{1} R_{2}}}$","$\frac{E}{\sqrt{R_{1}}} R_{1}$","Ioana Ivaşcu","N/A","D","$P=R_{1} I_{1}^{2}=\frac{R_{1} E^{2}}{\left(r+R_{1}\right)^{2}}$\\ $P=R_{2} I_{2}^{2}=\frac{R_{2} E^{2}}{\left(r+R_{2}\right)^{2}}$\\ $\frac{R_{1} E^{2}}{\left(r+R_{1}\right)^{2}}=\frac{R_{2} E^{2}}{\left(r+R_{2}\right)^{2}} \Rightarrow r=\sqrt{R_{1} R_{2}}$\\ $I_{s c}=\frac{E}{r}=\frac{E}{\sqrt{R_{1} R_{2}}}$\\"
"3. ELECTRICITATE ŞI MAGNETISM","3.207","Cunoscând intensitatea curentului de scurtcircuit $I_{\mathrm{s}}$ a unei baterii, să se determine randamentul circuitului electric alimentat de această baterie, ştiind că intensitatea curentului electric prin circuit este $I$.\\","$\eta=1-\frac{I}{I_{s}}$","$\eta=1-\frac{I_{s}}{I}$","$\eta=1+\frac{I}{I_{s}}$","$\eta=\frac{I}{I_{s}}-1$","$\eta=1-\frac{2 I}{I_{s}}$","$\eta=1-\frac{I}{2 I_{s}}$","Ioana Ivaşcu","N/A","A","$\eta=\frac{R}{R+r}$\\ $\begin{aligned}& I_{s}=\frac{E}{r} \Rightarrow r=\frac{E}{I_{s}}\\ & I=\frac{E}{R+r} \Rightarrow R+r=\frac{E}{I}\end{aligned}$\\ Tinând cont de ultimele două relații avem:\ $\eta=1-\frac{I}{I_{s}}$\\"
"3. ELECTRICITATE ŞI MAGNETISM","3.208","Un ion pozitiv cu sarcina $q$ intră într-un câmp magnetic având viteza $v$, după o direcție care face unghiul $\alpha$ cu direcția liniilor de câmp. Raza elicoidei descrise de mişcarea ionului este:\\","$\frac{m v \sin \alpha}{q B}$","$\frac{m v \sin \alpha}{2 q B}$","$\frac{m v^{2} \sin \alpha}{q B}$","$\frac{m v \cos \alpha}{q B}$","$\frac{m v \cos \alpha}{2 q B}$","$\frac{2 m v \sin \alpha}{q B}$","Ioana Ivaşcu","N/A","A","$\overrightarrow{v_{y}} \perp \vec{B}, v_{y}=v \sin \alpha$\\ $\bar{R}=\frac{m v \sin \alpha}{q B}$\\"
"3. ELECTRICITATE ŞI MAGNETISM","3.209","Legând un rezistor de rezistentă $R$ la un generator de curent continuu tensiunea la borne este $U$. Înlocuind rezistorul cu un altul având rezistența de 4 ori mai mare tensiunea la borne creşte cu $n \%$. Să se determine t.e.m. a generatorului.\\","$E=\frac{3 U(n+1)}{3-n}$","$E=\frac{3 U(n-1)}{3-n}$","$E=\frac{4 U(n+1)}{3-n}$","$E=\frac{3 U(n+1)}{3-2 n}$","$E=\frac{U(n+1)}{3-n}$","$E=\frac{U(3 n+1)}{3-n}$","Ioana Ivaşcu","N/A","A","$U=R I$=$\frac{R E}{R+r} \Rightarrow R+r=\frac{R E}{U}$\\ $U^{\prime}=U(n+1)=\frac{4 R E}{4 R+r} \Rightarrow(n+1)=\frac{4 R E}{U(4 R+r)} \Rightarrow(n+1)=\frac{4 R E}{U[3 R+(R+r)]}$\\ $3 R(n+1)+(n+1)(R+r)=\frac{4 R E}{U}$\\ $3 R(n+1)+(n+1) \frac{R E}{U}=\frac{4 R E}{U} \Rightarrow E=\frac{3 U(n+1)}{3-n}$.\\"
