section,exercise_number,exercise_text,a,b,c,d,e,f,author,graphic,answer,solution
"1. MECANICĂ","1.268","Pe un plan înclinat de unghi $\alpha=30^{\circ}$ se află un corp de masă $m=50 \mathrm{~kg}$, asupra căruia acționează o forță orizontală $F=294 \mathrm{~N}$ (Fig. 1.25). Neglijând frecările, să se calculeze accelerația cu care se mişcă corpul şi forța cu care apasă asupra planului. ($g=10 \mathrm{~m} / \mathrm{s}^{2}$)\\","$12,1 \mathrm{~m} / \mathrm{s}^{2}$ şi $360,3 \mathrm{~N}$","$9 \mathrm{~m} / \mathrm{s}^{2}$ şi $382,5 \mathrm{~N}$","$10,1 \mathrm{~m} / \mathrm{s}^{2}$ şi $285,5 \mathrm{~N}$","$8 \mathrm{~m} / \mathrm{s}^{2}$ şi $422 \mathrm{~N}$","$7,5 \mathrm{~m} / \mathrm{s}^{2}$ şi $324 \mathrm{~N}$","$8,7 \mathrm{~m} / \mathrm{s}^{2}$ şi $385 \mathrm{~N}$","George Ionescu","images/2025_07_01_5b3ff9fa0d508c8e9f17g-061(1)","C","Vezi figura problemei.\\ $\alpha=30^{\circ}; \quad m=50 \mathrm{~kg}; \quad F=294 \mathrm{~N}$;\\ $F_{\text {apăsare}}=G_{N}-F_{N}=G \cos \alpha-F \sin \alpha$;\\ $F_{\text {frecare}}=\mu F_{\text {apăsare}}$;\\ $F_{\text {frecare}}=\mu(G \cos \alpha-F \sin \alpha)$;\\ Conform legii fundamentale a dinamicii: $\sum F_{i}=m a$, pe care o aplicăm în lungul direcției tangențiale (planului înclinat), avem:\\ $G_{t}+F_{t}-F_{\text {frecare }}=m a \Rightarrow m g \sin \alpha+F \cos \alpha-\mu(m g \cos \alpha-F \sin \alpha)=m a$.\\ De aici: $a=g \sin \alpha+\frac{F}{m} \cos \alpha-\mu g \cos \alpha+\mu \frac{F}{m} \sin \alpha$;\\ Neglijând frecările ($\mu=0$), rămâne:\\ $a=g \sin \alpha+\frac{F}{m} \cos \alpha=10 \sin 30^{\circ}+\frac{294}{50} \cdot \cos 30^{\circ}=10,1 \frac{\mathrm{~m}}{\mathrm{~s}^{2}}$;\\ $F_{\text {apāsare}}=G_{N}-F_{N}=m g \cos \alpha-F \sin \alpha=285,5 \mathrm{~N}$.\\ \begin{center} \includegraphics[width=0.4\linewidth]{images/2025_07_01_5b3ff9fa0d508c8e9f17g-257(1)}\\ Figura problemei \end{center}\\"
"1. MECANICĂ","1.269","De pe un acoperiş cad, una după alta, două picături de apă (Fig. 1.26). După un timp $\tau=2 \mathrm{~s}$ de la începutul căderii celei de-a doua picături, distanța dintre ele este $\Delta h=25 \mathrm{~m}$. Cu cât timp înaintea desprinderii celei de-a doua picături s-a desprins prima picătură de pe acoperiş?\\","$3 \mathrm{~s}$","$7 \mathrm{~s}$","$1 \mathrm{~s}$","$0,7 \mathrm{~s}$","$1,8 \mathrm{~s}$","$2,4 \mathrm{~s}$","George Ionescu","images/2025_07_01_5b3ff9fa0d508c8e9f17g-061(2)","C","Pentru pozițiile celor două picături (vezi figura problemei) putem scrie:\\ $y_{1}=H-\frac{1}{2} g(t+\tau)^{2}; \quad y_{2}=H-\frac{1}{2} g \tau^{2}$ şi de aici:\\ $\Delta h=y_{2}-y_{1}=\frac{1}{2} g(t+\tau)^{2} \Rightarrow \Delta h=-\frac{1}{2} g \tau^{2}+\frac{1}{2} g t^{2}+g t \tau+\frac{1}{2} g \tau^{2}$.\\ Sau: $(t+2)^{2}-5-4=0 \Rightarrow(t+2)^{2}=9 \Rightarrow t=-5 \mathrm{~s}$ (nu convine) şi $t=1 \mathrm{~s}$.\\ \begin{center} \includegraphics[width=0.4\linewidth]{images/2025_07_01_5b3ff9fa0d508c8e9f17g-257}\\ Figura problemei \end{center}\\"
"1. MECANICĂ","1.270","Un teleschi funcționeazǎ pe o pantă de $240 \mathrm{~m}$, înclinatǎ la $30^{\circ}$. Cablul se deplasează cu $10 \mathrm{~km} / \mathrm{h}$ şi trage simultan 100 schiori, cu o masă medie de $72 \mathrm{~kg}$. Estimați puterea necesară pentru funcționarea teleschiului. (Se neglijează frecarea, considerăm $g=9,8 \mathrm{~m} / \mathrm{s}^{2}$).\\","$1000 \mathrm{~J} / \mathrm{s}$","$49000 \mathrm{~W}$","$100 \mathrm{~kW}$","$0,1 \mathrm{~GW}$","$50 \mathrm{~kJ} / \mathrm{h}$","$98 \mathrm{~kW}$","Ionuț Puică","N/A","F","Forța necesară tracțiunii schiorilor este: $F=n \cdot m g \sin \alpha$, iar puterea dezvoltată de teleschi este:\\ $P=F v=n m g v \sin \alpha=100 \cdot 72 \cdot 9,8 \cdot 0,5 \cdot 10 \cdot \frac{10^{3}}{3600}=98 \mathrm{~kW}$.\\"
"1. MECANICĂ","1.271","Ce accelerație trebuie să aibă căruciorul din Fig. 1.27 astfel încât corpul A să nu cadă? Coeficientul de frecare dintre corp şi cărucior este $\mu$.\\","mai mare sau egală cu $g / \mu$","$g$","$\mu g$","infinită","problema nu are soluție","$g / \mu$","Ionuț Puică","images/2025_07_01_5b3ff9fa0d508c8e9f17g-061","A","Pentru a nu cădea, este necesar ca forța de frecare maximă, şi anume $F_{f max}=\mu N$, unde $N$ este apăsarea normală între corp şi cărucior, să fie cel puțin egală cu greutatea corpului. Deci: $\mu N \geq m g$. Dar forța de apăsare normală $N$ este cea care produce accelerația corpului $m$, prin urmare $N=m a$.\\ Relația necesară este aşadar: $\mu m a \geq m g \Rightarrow a \geq \frac{g}{\mu}$.\\"
"1. MECANICĂ","1.272","Un vagon descoperit de cale ferată cu masa de $10 \mathrm{~t}$ alunecă fără frecare de-a lungul unor şine orizontale. Plouă puternic, ploaia căzând vertical. Vagonul este inițial gol şi se mişcă cu o viteză de $1 \mathrm{~m} / \mathrm{s}$. Care este viteza vagonului după ce s-a deplasat suficient pentru a strânge $1000 \mathrm{~kg}$ de apă de ploaie?\\","$0,91 \mathrm{~m} / \mathrm{s}$","$0,5 \mathrm{~m} / \mathrm{s}$","zero","$10 \mathrm{~cm} / \mathrm{s}$","$8 \mathrm{dm} / \mathrm{s}$","$10 \mathrm{~km} / \mathrm{h}$","Ionuț Puică","N/A","A","Întrucât impulsul transportat de ploaie pe direcția orizontală este nul, și neglijând forțele de frecare cu şinele, din condiția conservării impulsului pe direcția deplasării vagonului rezultă relația: $M v_{0}=(M+m) v$, unde $M$ este masa vagonului, $m$ masa totală a apei de ploaie strânsă în vagon, $v_{0}$ viteza inițială a vagonului gol şi $v$ viteza acestuia după încărcarea cu apa de ploaie.\\ Rezultă din calcul: $v=\frac{M v_{0}}{M+m}=0,91 \mathrm{~m} / \mathrm{s}$.\\"
"1. MECANICĂ","1.273","Un ascensor şi încărcătura lui au o masă totală de $800 \mathrm{~kg}$. Să se determine tensiunea $T$ din cablul de susținere atunci când ascensorul, care se mişcă inițial în jos cu $10 \mathrm{~m} / \mathrm{s}$, este oprit cu accelerație constantă pe o distanță de $25 \mathrm{~m}$. ($g=9,8 \mathrm{~m} / \mathrm{s}^{2}$).\\","$9440 \mathrm{~N}$","$7840 \mathrm{~N}$","$1600 \mathrm{~N}$","egală cu greutatea ascensorului","nu se poate calcula din datele problemei","$6240 \mathrm{~N}$","Ionuț Puică","N/A","A","Din formula lui Galilei se poate calcula accelerația cu care este frânat ascensorul: $0=v^{2}-2 a d \Rightarrow a=\frac{v^{2}}{2 d}$.\\ Această accelerație este produsă prin acțiunea tensiunii în fir şi a greutății, legea a doua a lui Newton scriindu-se: $T-m g=m a$, de unde tensiunea în fir:\\ $T=m(g+a)=m\left(g+\frac{v^{2}}{2 d}\right)=800\left(9,8+\frac{10^{2}}{2 \cdot 25}\right)=9440 \mathrm{~N}$.\\"
"1. MECANICĂ","1.274","Motorul unei bărci furnizează elicei o putere de $30 \mathrm{~kW}$ atunci când barca se deplasează cu o viteză de $30 \mathrm{~km} / \mathrm{h}$. Care ar fỉ tensiunea din cablu, dacă barca ar fi remorcată cu aceeaşi viteză?\\","$1000 \mathrm{~N}$","$49 \mathrm{~kN}$","$3600 \mathrm{~N}$","$0,1 \mathrm{~GN}$","$50 \mathrm{~kN}$","$98 \mathrm{~N}$","Ionuț Puică","N/A","C","La aceeaşi viteză, forța de rezistență din partea apei este aceeaşi, prin urmare tensiunea din cablu în cazul remorcării trebuie să fie egală cu forța de tracțiune a motorului, care este dată de:\\ $F=\frac{P}{v}=\frac{30 \mathrm{~kW}}{30 \mathrm{~km} / \mathrm{h}}=\frac{30 \mathrm{~kW}}{30 \mathrm{~km} / \mathrm{s}} \cdot 3600=3600 \mathrm{~N}$.\\"
"1. MECANICĂ","1.275","O minge de greutate $G$ este legată de o coardã şi pusă în mişcare de rotație pe un cerc vertical. Tensiunea din coardă în punctul cel mai de jos este mai mare decât cea din punctul cel mai înalt cu o valoare egală cu:\\","depinde de viteza de rotație","tensiunile sunt egale","$G$","$6 G$","$2 G$","depinde de lungimea corzii","","N/A","D","În punctul cel mai de jos al traiectoriei, tensiunea din coardă este:\\ $T_{1}=m g+m \frac{v_{1}{ }^{2}}{R}$, iar în punctul cel mai de sus este $T_{2}=m \frac{v_{2}{ }^{2}}{R}-m g$. Din legea conservării energiei mecanice mai putem de asemenea deduce:\\ $\frac{m v_{1}^{2}}{2}=\frac{m v_{2}^{2}}{2}+2 m g R$.\\ În final obținem: $T_{1}-T_{2}=2 m g+4 m g=6 m g$.\\"
"1. MECANICĂ","1.276","Două trenuri aflate în mişcări rectilinii paralele uniform accelerate, în același sens, se reîntâlnesc după $14 \mathrm{~s}$ de la depășire. După cât timp de la prima depăşire trenurile vor avea aceeaşi viteză instantanee?\\","$20 \mathrm{~s}$","$10 \mathrm{~s}$","$1 \mathrm{~min}$","$5 \mathrm{~s}$","$7 \mathrm{~s}$","$9,8 \mathrm{~s}$","Radu Chişleag","N/A","E","a) Trebuie considerate simultan ecuațiile pentru spațiu şi pentru viteză:\\ $S_{1}=S_{01}+v_{01} t+a_{1} \frac{t^{2}}{2}$ şi $S_{2}=S_{02}+v_{02} t+a_{2} \frac{t^{2}}{2}$;\\ $S_{01}=S_{02}$ pentru prima depăşire, la $t=0$;\\ $S_{1}=S_{2}$ pentru a doua depăşire pentru $v_{01} \tau_{d}+a_{1} \frac{\tau_{d}^{2}}{2}=v_{02} \tau_{d}+a_{2} \frac{\tau_{d}^{2}}{2}$, unde:\\ $\tau_{d}=$ durata dintre depăşiri $\Rightarrow \tau_{d}=2 \frac{v_{01}-v_{02}}{a_{2}-a_{1}}$.\\ b) $v_{1}=v_{01}+a_{1} t; \quad v_{2}=v_{02}+a_{2} t$;\\ Viteza este egală când $v_{1}=v_{2}$ pentru $t=\tau_{v} \Rightarrow v_{01}+a_{1} \tau_{v}=v_{02}+a_{2} \tau_{v} \Rightarrow \tau_{v}=\frac{v_{01}-v_{02}}{a_{2}-a_{1}}=\frac{\tau_{d}}{2}=7 \mathrm{~s}$.\\"
"1. MECANICĂ","1.277","Un cart, cu masa totală de $100 \mathrm{~kg}$, parcurge uniform o rampă lungă de $3,6 \mathrm{~km}$, în $4 \mathrm{~min}$ şi $5 \mathrm{~s}$. La fiecare tură de roată cu o lungime de $180 \mathrm{~cm}$, centrul său de masă urcă cu $5 \mathrm{~cm}$. Care este puterea consumată de cart neglijând rezistența aerului şi frecarea cu solul? Se cunoaşte: $g=9,8$ u.S.I.\\","$0,8 \mathrm{~kWh}$","$400 \mathrm{~J}$","$400 \mathrm{~W}$","$500 \mathrm{~Wh}$","$0,4 \mathrm{~kWh}$","$500 \mathrm{~J}$","Radu Chişleag","N/A","C","Se consideră puterea consumată pentru ridicarea centrului de masă:\\ $P=\frac{L}{t}=\frac{m g h d}{l_{p} \cdot t}=400 \mathrm{~W}$.\\"
"1. MECANICĂ","1.278","Un om având înălțimea $h=180 \mathrm{~cm}$ se deplasează cu viteza $v=2 \mathrm{~ms}^{-1}$, trecând pe sub un felinar situat la înălțimea de $5,4 \mathrm{~m}$. Cu ce viteză $V$ se alungeşte umbra omului pe sol?\\","$2 \mathrm{~ms}^{-1}$","$6 \mathrm{~ms}^{-1}$","$4 \mathrm{~m} / \mathrm{s}$","$5,4 \mathrm{~km} / \mathrm{h}$","$7,5 \mathrm{~m} / \mathrm{s}$","$3 \mathrm{~m} / \mathrm{s}$","Radu Chişleag","N/A","F","Din figura problemei: $\mathrm{CU}-\mathrm{BB}=\mathrm{CU}=v t; \quad \mathrm{BC}=v_{0} t$;\\ $v=\frac{\mathrm{CU}}{t}=\frac{\mathrm{CU}}{\mathrm{BC}} v_{0}=\frac{H}{H-h} v_{0}=\frac{5,4}{54-1,8} 2=3 \mathrm{~m} / \mathrm{s}$.\\ \begin{center} \includegraphics[width=0.4\linewidth]{images/2025_07_01_5b3ff9fa0d508c8e9f17g-259}\\ Figura problemei \end{center}\\"
"1. MECANICĂ","1.279","Un leu cu greutatea de $980 \mathrm{~N}$ se mişcă accelerat, din repaus până la viteza de $36 \mathrm{~km} / \mathrm{h}$, în $1,25 \mathrm{~s}$. Care a fost puterea medie necesară pentru această accelerare, neglijând frecările?\\","$10 \mathrm{~kW}$","$5 \mathrm{~kW}$","$2 \mathrm{~kW}$","$50 \mathrm{~kJ}$","$4 \mathrm{~kW}$","$4 \mathrm{~kJ}$","Radu Chişleag","N/A","E","$P_{\text {medie}}=\frac{L}{t}=\frac{E_{\text {cin}}}{t}=m \frac{v^{2}}{2 t}=\frac{G}{g} \frac{v^{2}}{2 t}=4 \mathrm{~kW}$.\\"
"1. MECANICĂ","1.280","O şopârlă se află într-un colț de jos al unei cutii cubice transparente cu latura de $200 \mathrm{~cm}$ şi își vede puiul agățat în colțul opus de sus al cutiei. Care este cel mai scurt timp în care puiul nemişcat poate primi ajutorul mamei, dacă mama se poate deplasa pe suprafața cutiei în orice direcție cu viteza de $10 \mathrm{~cm} / \mathrm{s}$?\\","nu se poate rezolva cu datele din problemă","$2 \mathrm{~min}$ şi $3 \mathrm{~s}$","$447 \mathrm{~s}$","$89,4 \mathrm{~s}$","$67 \mathrm{~s}$","$2 \mathrm{~min}$ şi $3 / 4 \mathrm{~s}$","Radu Chişleag","N/A","C","$t_{\min}=\frac{S_{\min}}{v}$. Pentru deplasare, prin contact permanent cu suprafața cutiei (vezi figura problemei):\\ $S=\mathrm{OD}+\mathrm{DC}=\sqrt{l^{2}+f^{2}}+\sqrt{l^{2}+(l-f)^{2}}$.\\ $S_{\text {min}}$ se obține pentru $f$ dedus din relația de minim:\\ $\frac{\mathrm{d} S}{\mathrm{~d} f}=0 \Rightarrow \frac{1}{2} \cdot \frac{2 f}{\sqrt{l^{2}+f^{2}}}-\frac{1}{2} \frac{2(l-f)}{\sqrt{l^{2}+(l-f)^{2}}}=0\\ f^{2} \cdot\left|l^{2}+(l-f)^{2}\right|=(l-f)^{2} \cdot\left(l^{2}+f^{2}\right) \Rightarrow f^{2} l^{2}=l^{2}(l-f)^{2} \Rightarrow f=\frac{l}{2}$;\\ $S_{\text {min}}=\sqrt{5} l$;\\ $t_{\text {min}}=\frac{S_{\text {min}}}{v}=\frac{\sqrt{5} l}{v}=\frac{\sqrt{5}}{0,1} \cdot 200 \mathrm{~s}=447 \mathrm{~s}$.\\ \begin{center} \includegraphics[width=0.4\linewidth]{images/2025_07_01_5b3ff9fa0d508c8e9f17g-259(1)}\\ Figura problemei \end{center}\\"
"1. MECANICĂ","1.281","Doi prieteni $El$ şi $Ea$ se află la distanța de $100 \mathrm{~m}$ unul de altul, pe o direcție paralelă cu un zid. Apelul $Lui$ este auzit de $Ea$ de 2 ori la un interval de $t=100 \mathrm{cs}$. Să se determine distanța dintre prieteni şi zid, dacă viteza sunetului în aer este de $340 \mathrm{~m} / \mathrm{s}$.\\","$270 \mathrm{~m}$","$185 \mathrm{~m}$","$214 \mathrm{~m}$","$60 \mathrm{~m}$","$107 \mathrm{~m}$","$120 \mathrm{~m}$","Radu Chişleag","N/A","C","Observatorul aude sunetele propagate direct şi prin reflexie pe zid după timpul $\tau=\frac{\overline{M A O}-\overline{M O}}{v_{s}}$. Conform figurii problemei, avem:\\ $\tau=\frac{2 \sqrt{d^{2}+\frac{l^{2}}{4}}-l}{v} \Rightarrow d=\frac{1}{2} \sqrt{v \tau(v \tau+2 l)} \approx 214 \mathrm{~m}$.\\ \begin{center} \includegraphics[width=0.4\linewidth]{images/2025_07_01_5b3ff9fa0d508c8e9f17g-260}\\ Figura problemei \end{center}\\"
"1. MECANICĂ","1.282","Ce forță medie este necesară pentru a frâna un cărucior în $5 \mathrm{~s}$, dacă impulsul acestuia, înaintea frânării, este de $100 \mathrm{~kg} \cdot \mathrm{~m} \cdot \mathrm{~s}^{-1}$?\\","$5 \mathrm{~m} / \mathrm{s}$","$20 \mathrm{~N}$","$100 \mathrm{~kg} \cdot \mathrm{~m} \cdot \mathrm{~s}^{-1}$","$5 \mathrm{~kN}$","$40 \mathrm{~kN}$","$20 \mathrm{~kN}$","Radu Chişleag","N/A","B","$F_{m}=\frac{\Delta p}{\Delta t}=\frac{100}{5} \mathrm{~N}=20 \mathrm{~N}$.\\"
"1. MECANICĂ","1.283","Un tren parcurge prima jumătate a distanței Bucureşti-Alexandria cu viteza $v_{1}$, iar restul traseului cu viteza $v_{2}=21,6 \mathrm{~km} / \mathrm{h}$. Dacă viteza medie pe toată distanța a fost $v_{m}=10 \mathrm{~ms}^{-1}$, care este $v_{1}$?\\","$21,6 \mathrm{~km} / \mathrm{h}$","$30 \mathrm{~m} / \mathrm{s}$","$54 \mathrm{~km} / \mathrm{h}$","$36 \mathrm{~m} / \mathrm{s}$","$20 \mathrm{~m} / \mathrm{s}$","$14 \mathrm{~m} / \mathrm{s}$","Radu Chişleag","N/A","B","$t=t_{1}+t_{2}; \quad v_{m}=\frac{d}{t_{1}+t_{2}}$;\\ $t=\frac{d}{v_{m}}=\frac{1}{2} \cdot \frac{d}{v_{1}}+\frac{1}{2} \cdot \frac{d}{v_{2}} \Rightarrow v_{1}=\frac{v_{2} v_{m}}{2 v_{2}-v_{m}}=108 \mathrm{~km} / \mathrm{h}=30 \mathrm{~m} / \mathrm{s}$.\\"
"1. MECANICĂ","1.284","Care trebuie să fie raza minimă a pistei circulare a unui velodrom improvizat plan pe care se deplasează cicliştii, cu $54 \mathrm{~km} / \mathrm{h}$, dacă coeficientul de frecare la alunecare laterală al roților bicicliştilor este $\mu=0,5$? ($g=9,8 \mathrm{~m} / \mathrm{s}^{2}$).\\","$60 \mathrm{~m}$","$408 \mathrm{~dm}$","$54 \mathrm{~m}$","$508 \mathrm{~dm}$","$459 \mathrm{~dm}$","$64 \mathrm{~m}$","Radu Chişleag","N/A","E","Accelerația centrifugă trebuie să fie cel mult egală cu forța de frecare:\\ $\frac{v^{2}}{R} \leq \mu g \Rightarrow R \geq \frac{v^{2}}{\mu g}=\frac{15^{2}}{0,5 \cdot 9,8} \mathrm{~m}=45,9 \mathrm{~m}$.\\"
"1. MECANICĂ","1.285","Un elicopter parcurge într-o regiune cu vânt constant de direcția $AB$, la înălțimea de zbor de $1 \mathrm{~km}$, traseul $AB$ în $50 \mathrm{~min}$ şi traseul invers, $BA$, în $70 \mathrm{~min}$. În cât timp ar parcurge traseul $BA$, un balon care ar pluti la aceeaşi înălțime cu avionul?\\","$60 \mathrm{~min}$","$120 \mathrm{~min}$","balonul nu poate parcurge traseul $BA$","$24 \mathrm{~h}$","$350 \mathrm{~h}$","$3 \mathrm{~zile}$","Radu Chişleag","N/A","C","Balonul nu poate zbura în contra vântului.\\"
"1. MECANICĂ","1.286","Un tren cu masa $M=440 \mathrm{~t}$ se deplasează uniform şi rectiliniu, cu viteza $v=36 \mathrm{~km} / \mathrm{h}$, având coeficientul de frecare $\mu=0,05$. La un moment dat se desprinde ultimul vagon, cu masa $m=40000 \mathrm{~kg}$. Dacă $F_{t}$, forța de tracțiune se menține constantă, care soluție descrie mişcarea trenului imediat după desprinderea vagonului?\\","$a=0,049 \mathrm{~ms}^{-2}, v=10 \mathrm{~ms}^{-1}$","$v=9,8 \mathrm{~m} / \mathrm{s}$","$a=0,098 \mathrm{~m} / \mathrm{s}$","$a=-0,049 \mathrm{~ms}^{-2}$","$a=0,98 \mathrm{~m} / \mathrm{s}^{2}$","$a=0,098 \mathrm{~ms}^{-2}$","Radu Chişleag","N/A","A","Dacă forța de tracțiune se menține constantă:\\ $F_{t}=\mu M g=\mu g(M-m)+a(M-m)$, de unde:\\ $a=\frac{\mu m g}{M-m}=\frac{0,05 \cdot 4 \cdot 10^{3} \mathrm{~kg} \cdot 9,8 \mathrm{~ms}^{-2}}{(44-4) \cdot 10^{4} \mathrm{~kg}}=0,049 \mathrm{~m} / \mathrm{s}^{2}$, iar $\nu=10 \mathrm{~m} / \mathrm{s}$.\\"
"1. MECANICĂ","1.287","Un lift, care se deplasează pe verticală cu viteza constantă de $11 \mathrm{~m} / \mathrm{s}$, pierde o piuliță la înălțimea de $16 \mathrm{~m}$. Cu cât va fí mai mare viteza piuliței la contactul cu solul în cazul în care liftul ar fi în coborâre decât în cazul că acesta ar fi în urcare, neglijând frecările?\\","$0 \mathrm{~m} / \mathrm{s}$","$4 \mathrm{~m} / \mathrm{s}$","$21 \mathrm{~m} / \mathrm{s}$","$11 \mathrm{~m} / \mathrm{s}$","$-21 \mathrm{~m} / \mathrm{s}$","$-4 \mathrm{~m} / \mathrm{s}$","Radu Chişleag","N/A","A","$v=\sqrt{v_{0}^{2}+2 g h}=\sqrt{\left(-v_{0}\right)^{2}+2 g h} \approx 21 \mathrm{~ms}^{-1}$. Pentru ambele situații, $v_{1}=v_{2}$. Deci $\Delta v=v_{1}-v_{2}=0$.\\"
"1. MECANICĂ","1.288","O coardă elastică, folosită la o întrecere de forță de tracțiune între doi jucători de forțe egale, se alungeşte, prin tragere, cu distanța $\Delta L_{1}=4 \mathrm{~cm}$. Dacã aceeași bucată de fir este pusă în două, care va fi modificarea distanței, $\Delta L_{2}$, dintre aceiaşi jucători, prin tragere cu aceleaşi forțe?\\","$5 \cdot 10^{-3} \mathrm{~m}$","$1 \mathrm{~cm}$","$8 \mathrm{~cm}$","$0 \mathrm{~cm}$","$4 \mathrm{~cm}$","$2 \mathrm{~cm}$","Radu Chişleag","N/A","B","Modulul de elasticitate şi forţele sunt aceleaşi, deci:\\ $\Delta l_{1}=l_{1} \frac{1}{E} \frac{F}{S_{1}}; \quad \Delta l_{2}=l_{2} \frac{1}{E} \frac{F}{S_{2}}$;\\ $S_{2}=2 S_{1}; \quad l_{2}=\frac{l_{1}}{2}$;\\ $\Delta l_{2}=\Delta l_{1} \frac{l_{2}}{l_{1}} \cdot \frac{S_{1}}{S_{2}}=\frac{\Delta l_{1}}{4}=1 \mathrm{~cm}$.\\"
"1. MECANICĂ","1.289","Un glonț este lansat pe verticală, cu viteza inițială de $144 \mathrm{~km} / \mathrm{h}$. Cu cât crește inălțimea maximă atinsă, dacă viteza inițială s-ar tripla? Se consideră $g=10 \mathrm{~m} / \mathrm{s}^{2}$.\\","$2400 \mathrm{~dm}$","$120 \mathrm{~m}$","$120 \mathrm{~dm}$","$640 \mathrm{~m}$","$1240 \mathrm{~dm}$","$144 \mathrm{~m}$","Radu Chişleag","N/A","D","$v_{0}^{\prime}=3 v_{0}; \quad \Delta h=h_{\text {max}}^{\prime}-h_{\text {min}}=\frac{v_{0}^{\prime 2}}{2 g}-\frac{v_{0}^{2}}{2 g}=\frac{v_{0}^{2}}{2 g}\left(3^{2}-1\right)=640 \mathrm{~m}$.\\"
"1. MECANICĂ","1.290","O alice cu masa de $1 \mathrm{~g}$ intră orizontal într-un bloc de lemn de grosime $d=16 \mathrm{~cm}$ cu viteza de $100 \mathrm{~m} / \mathrm{s}$ şi iese cu viteza de $600 \mathrm{dm} / \mathrm{s}$, fiind frânată uniform. Ce grosime de lemn ar fi necesară pentru ca alicea să fie reținută?\\","$3 \mathrm{~dm}$","$25 \mathrm{~cm}$","$2,86 \mathrm{dm}$","$16 \mathrm{~cm}$","$2,86 \mathrm{~cm}$","$14,3 \mathrm{~cm}$","Radu Chişleag","N/A","B","Accelerația de frânare fiind presupusã aceeaşi, avem:\\ $a=\frac{v_{0}^{2}}{2 d^{\prime}}=\frac{v_{0}^{2}-v_{1}^{2}}{2 d} \Rightarrow$ $d^{\prime}=\frac{v_{0}^{2}}{v_{0}^{2}-v_{1}^{2}} d=25 \mathrm{~cm}$.\\"
"1. MECANICĂ","1.291","Un râu curge spre nord cu o viteză de $4 \mathrm{~m} / \mathrm{s}$. Un om traversează râul cu o barcă, viteza relativă a bărcii față de apă fiind de $3 \mathrm{~m} / \mathrm{s}$ în direcția est. a) Care este viteza relativă a bărcii față de mal b) Dacă râul are o lățime de $600 \mathrm{~m}$, la ce distanță față de punctul de pornire, măsurată pe direcția nord, va ajunge barca pe malul opus?\\","a) $5 \mathrm{~m} / \mathrm{s}$, b) $1 \mathrm{~km}$","a) $7 \mathrm{~m} / \mathrm{s}$, b) $800 \mathrm{~m}$","a) $1 \mathrm{~m} / \mathrm{s}$, b) $1 \mathrm{~km}$","a) $7 \mathrm{~m} / \mathrm{s}$, b) $1 \mathrm{~km}$","a) $5 \mathrm{~m} / \mathrm{s}$, b) $800 \mathrm{~m}$","a) $1 \mathrm{~m} / \mathrm{s}$, b) $800 \mathrm{~m}$","Mădălina Puică","N/A","E","a) Viteza rezultantă față de mal se obține prin compunerea vectorială a vitezei râului şi a vitezei bărcii față de apă. Acestea fiind perpendiculare, valoarea vitezei rezultate va fi:\\ $v=\sqrt{3^{2}+4^{2}}=\sqrt{25}=5 \mathrm{~m} / \mathrm{s}$.\\ b) Timpul necesar traversării râului este:\\ $t=\frac{600 \mathrm{~m}}{3 \mathrm{~m} / \mathrm{s}}=200 \mathrm{~s}=3 \mathrm{~min}\ 20 \mathrm{~s}$.\\ În acest timp, râul deplasează barca pe o distanță egală cu:\\ $d=200 \mathrm{~s} \cdot 4 \frac{\mathrm{~m}}{\mathrm{~s}}=800 \mathrm{~m}$.\\"
"1. MECANICĂ","1.292","Un corp cu masa $m_{1}=12 \mathrm{~kg}$ aflat în repaus pe o suprafață orizontală este legat printr-o coardă ce trece peste un scripete uşor fără frecări, de un corp cu masa $m_{2}=5 \mathrm{~kg}$. Coeficientul de frecare dintre primul corp şi suprafaţa orizonatală este $\mu=0,5$. Determinați: a) tensiunea $T$ din coardă; b) accelerația $a$ a corpurilor.\\","a) $40 \mathrm{~N}$, b) $2 \mathrm{~m} / \mathrm{s}^{2}$","a) $49 \mathrm{~N}$, b) $0 \mathrm{~m} / \mathrm{s}^{2}$","a) $50 \mathrm{~N}$, b) $5 \mathrm{~m} / \mathrm{s}^{2}$","a) $20 \mathrm{~N}$, b) $1 \mathrm{~m} / \mathrm{s}^{2}$","a) $49 \mathrm{~N}$, b) $1 \mathrm{~m} / \mathrm{s}^{2}$","a) $100 \mathrm{~N}$, b) $0 \mathrm{~m} / \mathrm{s}^{2}$","Mădălina Puică","N/A","B","Se observă că greutatea corpului care atârnă $G_{2}=m_{2} g$ este mai mică decât forța de frecare pe care ar întâmpina-o la alunecare corpul de pe suprafața orizontală și anume $F_{f}^{\max}=\mu m_{1} g$, întrucât $m_{2}<\mu m_{1}$. Aşadar, corpurile rămân în repaus, accelerația fiind astfel nulă şi tensiunea din fir, egalând greutatea corpului care atârnă:\\ $\left\{\begin{array}{l} T=m_{2} g=5 \cdot 9,8=49 \mathrm{~N}\\ a=0 . \end{array}\right.$\\"
